Query	predict_lb	predict_tag	score	true_lb	true_tag
пропадать доступ к принтер hp402dne vld 376 куркина ассоль витальевна a kurkina action press ru	4	Другое	0.9999929666519165	Дополнительного оборудования (гарнитура, принтер, сканер) Подключение	4
просить производить настройка принтер kyocera ecosys m5521 cdn имя компьютер ula 032 на этот же компьютер быть успешно производить настройка и возможность распечатывание напрямую из 1с на принтер hp laser jet pro mfp m 225rdn но из за большой объем кадровый документооборот заканчиваться тонер и происходить заправка картридж для данный принтер который быть производиться как минимум до следующий неделя поэтому просить подключать возможность работать на принтер kyocera ecosys m5521 cdn также с возможность распечатывание напрямую и из 1с в дальнейший просьба производить настройка так чтобы в случай отсутствие тонер быть возможность переключаться на принтер kyocera ecosys m5521 cdn и на принтер hp laser jet pro mfp m 225rdn	4	Другое	0.9999948740005493	Дополнительного оборудования (гарнитура, принтер, сканер) Ошибки	4
просьба в активный шаблон укр договор заменять в реквизит два пункт едрпоу на єдрпоу e mail адрес с експертус на mcfr mcfr ua	4	Другое	0.9999959468841553	Шаблоны договоров, счетов и документов отгрузки в CRM Ошибка	4
просьба выгружать модуль айди название и статус на бой документ 16 го и 184 го модуль который быть создавать в система консилиум с 01 01 2022 и в который фрейм вставлять видео	4	Другое	0.9999765157699585	Справочные системы Ошибка	12
просьба давать доступ на прослушка и нашептывание для сотрудник dkonnov pressh ru sar339	4	Другое	0.9999899864196777	Единое Рабочее Место (ЕРМ) Доступы	4
просьба для автор к указанный ниже почта создавать доступ к продукт актион право https podpiska action pravo ru prime bbi bnplaw ru niu bnplaw ru lvi bnplaw ru pas bnplaw ru paralegal bnplaw ru secretary bnplaw ru info bnplaw ru	4	Другое	0.9999971389770508	Справочные системы Доступы	11
просьба заблокировать номер 9034873068 для звонок на втм спасибо	4	Другое	0.999997615814209	Телефония Подключение	4
просьба заблокировать пользователь klochkov bkdc ru скрин переписка прикладывать	4	Другое	0.9999980926513672	Онлайн помощник Задача	4
просьба загружать платеж и возврат денежный средство за сентябрь 2022г из база срм в база 1с ндс мцфэр пресс	4	Другое	0.9999990463256836	1С Доработка	4
просьба загружать платеж и возврат денежный средство за октябрь 2022г из срм в база 1с ндс ооо мцфэр пресс	4	Другое	0.999998927116394	1С Доработка	4
просьба заменять в расчетчик https vip 1fd ru document 193 25 ссылка см актуальный ставка на текущий дата http joxi ru 8233xvpuzyzdz2 на https www cbr ru hd_base zcyc_params	4	Другое	0.9999970197677612	Справочные системы Доработка	4
просьба заменять номер рабочий место на корп портал у сотрудник круглов армангуль 14 в 145 https home action mcfr ru company personal user 52148 быково татьяна 14 в 145 https home action mcfr ru company personal user 28055 кленовый инна 14 в 146 https home action mcfr ru company personal user 28146 атавов альбина 14 в 147 https home action mcfr ru company personal user 27956 силифанов валерий 14 в 148 https home action mcfr ru company personal user 28920 бухтияров анастасия 14 в 149 https home action mcfr ru company personal user 28357 лукьянов анастасия 14 в 150 https home action mcfr ru company personal user 51785 попов музалевый татьяна 14 в 150 https home action mcfr ru company personal user 28337	7	Корпоративный портал (Bitrix24) Ошибка	0.9999443292617798	Корпоративный портал (Bitrix24) Ошибка	7
просьба зарегистрировать клиент на наш сайт почта клиент gorteattanapa mail ru не мочь отправлять на подключение к обучение	4	Другое	0.9999879598617554	Платформа ID2 Консультация	4
просьба исправлять на лендинг коммерческий версия справочный система финансовый директор отображение партнер для подписчик https www 1fd ru about partners под подписчик должный отображаться конкретный партнер у который он оформлять подписка сейчас отображаться весь партнер в город подписчик проверять на этот подписчик vadim rodkin ingos ru показывать все кто быть https prnt sc 4vkdcueaavxm на аналогичный лендинг для вип версия система отображаться один партнер https vip 1fd ru about	12	Справочные системы Ошибка	0.9999920129776001	Справочные системы Ошибка	12
просьба настраивать совершение звонок из ерм по сстреть сейчас звонок через сстро не идти номер пк ама 107520 azhuykov action media ru	4	Другое	0.999995231628418	Единое Рабочее Место (ЕРМ) Ошибка	5
просьба обновлять клиент zoom на комп am111361	4	Другое	0.999998927116394	Программное обеспечение (ПО) Установка	4
просьба обновлять скайп на рабочий место спасибо	4	Другое	0.9999963045120239	Программное обеспечение (ПО) Установка	4
просьба отменять на портал процесс увольнение березина софья алексеевна id 116300 сотрудник передумывать	7	Корпоративный портал (Bitrix24) Ошибка	0.9999924898147583	Корпоративный портал (Bitrix24) Ошибка	7
у сотрудник на рабочий место klg174 не запускать систрейд при нажатие на ярлык появляться окно программа но тут же сворачиваться и нет никакой в трей знак гудок не идти компьютер работать на операционный система линукс через диспетчер задача запуск этот приложение не видеть	4	Другое	0.9993690848350525	Телефония Ошибка	13
просьба подключать я к удаленный рабочий стол номер рабочий комп ам101881	4	Другое	0.9999903440475464	Рабочее место / компьютер Доступы	4
просьба подключать принтер 12_11_нр_635 системный блок zao07431 и ама 103356	4	Другое	0.9999984502792358	Рабочее место / компьютер Ошибка	8
просьба подключать принтер компьютер am00464 принтер 1404_hp и 1422а_hp	4	Другое	0.9999974966049194	Рабочее место / компьютер Подключение	9
просьба подключать сотрудник никольская дарья вадимовна 4357 настраивать тумблер втм и подключать очередь action press и action press rating для 8 скилла галактионов юлия романовна 1949 настраивать очередь для прием звонок по аналогия с мостяев людмила алексеевна 7338 для 62 скилла заранее спасибо	4	Другое	0.9997988343238831	Телефония Подключение	4
просьба подключать цветной hp5525 цветной принтер к компьютер 07596 юлия 2417 15 этаж север 1513 место 008	4	Другое	0.999958872795105	Дополнительного оборудования (гарнитура, принтер, сканер) Подключение	4
просьба поправлять партнер сопровождение в 4 укд из файл на внутренний подразделение проблема аналогичный описывать в обращение 22512061 выдаваться укд на а360 для it тренировка и они относиться на сопровождение мой канал	4	Другое	0.9999970197677612	УКД Ошибка	4
просьба предоставлять доступ к hq icfed com dfs mediafs1 отчетность для руководитель коммерческий дирекция отчет и планерка коммерческий дирекция для планерка с партнер корпоративный продажа папка не отрываться для ита домен hq логин akulova пароль h3emihqx имя комп am108806	4	Другое	0.9997020363807678	Кубы Olap Доступы	4
просьба предоставлять доступ к консультатна плюс новый сотрудник кораблева наталья	4	Другое	0.9999929666519165	Консультант Плюс (К+) Доступы	4
просьба предоставлять доступ к сетевой пак по данный путь hq icfed com dfs video_obratnoi_svyazi_rgp ульяновк вш подбор скрин подогрев кандидат доступ необходимый сотрудник ефимова марина имя компьютер ula 097	4	Другое	0.9999816417694092	Сетевые папки Подключение	4
просьба предоставлять доступ как у рг сопровождение	4	Другое	0.999994158744812	Отчеты CRM (reportserver1.action-crm.local) Доступы	4
просьба проверять доступ александра рябунина https home action mcfr ru company personal user 111611 к бекофис школа россия галка нажимать вчера доступ не предоставлять	4	Другое	0.9999707937240601	Школы Доступы	4
просьба сделать владелец группа ап_нп_сс_нвс_сс7 бабушкин александра	4	Другое	0.9999938011169434	Рабочее место / компьютер Доступы	4
просьба сделать доступ к verstka2 hq icfed com urist web компьютер ам102012 главный редактор журнал уголовный процесс тело 5161	4	Другое	0.9999794960021973	Рабочее место / компьютер Доступы	4
просьба сделать доступ к два куб куб торговый_новый лежать здесь hq icfed com dfs marketing_finansy ховрин план _факт и демо_новый_фсс лежать hq icfed com dfs marketing_finansy ховрин отчет система сейчас при попытка обновление выдавать вот это https prnt sc ts3ifnblq4dw	4	Другое	0.9999921321868896	Кубы Olap Доступы	4
просьба удалять процесс увольнение зайцева евгения дмитриевна id 119829	7	Корпоративный портал (Bitrix24) Ошибка	0.9999953508377075	Корпоративный портал (Bitrix24) Ошибка	7
просьба устанавливать на компьютер ам00423 программа movavi video suite 18	4	Другое	0.9999972581863403	Рабочее место / компьютер Установка	4
просьба устанавливать пользователь hq baranova на компьютер tvr001 плейер для прослушивание звонок через арм	4	Другое	0.999996542930603	Программное обеспечение (ПО) Ошибки	4
просить толкнуть процесс создание ученик на портал алексеев екатерина владимировна уда 139634 учеток еще не приходить	7	Корпоративный портал (Bitrix24) Ошибка	0.9999915361404419	Корпоративный портал (Bitrix24) Ошибка	7
просить вы находить личный документ который автор отправлять я на корпоративный почта зашифровывать архив отправлять уже 2 раз но у себя в почта они не мочь находить документ отправлять с адрес unitoxa gmail com первый отправка быть 28 04 второй 16 05 мой почта egubernskaya mcfr ru	4	Другое	0.9999595880508423	Электронная почта Ошибки	4
просить вносить изменение в ежедневный рассылка по электронный почта по отпуск в отпуск актион пресс заменять адресат жиронкин анастасия на аникиев светлана в отпуск актион диджитать и главбух ассистент адресат самлюков мария заменять на жиронкин анастасия в отпуск актион реклама заменять адресат жиронкин анастасия на тарасенко ольга	4	Другое	0.9999972581863403	Корпоративный портал (Bitrix24) Доработка	4
просить выгружать из база унф в 1с отчет о розничный продажа за период с 01 05 2022 по 11 05 2022 ссылка на база пин и название клиент ws https uchet gba guru cl6041354501 репин евгений александрович ипать наименование программа или система откуда быть переноситься данные например 1с ута сбис офд такский 1с унф оплачивать ли выгрузка да нет если для выгрузка необходимый платный модуль модуль уже иметься ссылка на система или путь к место расположение программа система данные доступ логин пароль сно усно д р патент период выгрузка 01 05 2022 11 05 2022 вид выгружать документ например весь документ или только документ реализация отчет о розничный продажа или только поступление товар без услуга отчет о розничный продажа за указанный день настройка выгрузка склад перечислять по весь склад создавать новый номенклатура да нет нет счет учет перечислять по 41 ндс выделять не выделять сверху в сумма не выделять счет фактура выгружать не выгружать нет нужный ли тестовый выгрузка да нет выгружать несколько документ на проверка нет указывать дата запрет синхронизация если требоваться не грузить давать старый 01 05 2022	4	Другое	0.9999990463256836	Главбух ассистент Задачи	4
просить выдавать я право доступ к бэк офис единый реестр финансовый директор https na fd ru admin	4	Другое	0.9999967813491821	Школы Доступы	4
просить выдавать пароль для вход в бо горячий линия https chat action mcfr ru hotline и бо профкалендарь для сотрудник старцева полина ppetrova mcfr ru	4	Другое	0.9999969005584717	Справочные системы Доступы	11
просить выдавать право кадровик для работа с корпортал новый кадровик в новосибирск https home action mcfr ru company personal user 117666	6	Корпоративный портал (Bitrix24) Доступы	0.9999873638153076	Корпоративный портал (Bitrix24) Доступы	6
просить выяснять почему из отчет по нпс система финансовый директор исчезать оценка в закрытый период соответственно сокращаться количество оценка и пересчитываться нпс речь об отчет в этот папка hq icfed com dfs mediafs1 отчетность для издатель nps прилагать два отчет по нпс по состояние на 1 март и на 21 июнь на 1 март у система финансовый директор за январь 111 оценка 73 0 нпс за февраль 99 оценка 53 5 нпс на 21 февраль за январь 84 оценка 70 2 нпс за февраль 78 оценка 48 7 нпс что 1 март что 23 февраль период январь и февраль одинаково закрывать и цифра по логика не должный меняться если предполагать что отрабатывать правило что в отчет попадать только один оценка за 90 день то если проверять по человек тоже ошибка вот пользователь сейко лилия http joxi ru zanlyvgt1o43em seiko aeroclub ru первый оценка 28 февраль второй 1 июнь если не считать день оценка между они 92 день что больше 90	4	Другое	0.9999986886978149	Отчетность по Справочным системам Отчетность	4
просить давать доступ к справочный система украина казахстан и узбекистан сейчас у я быть доступ только к система россия и логин пароль не подходить для система другой страна пользователь esinkova action media ru	6	Корпоративный портал (Bitrix24) Доступы	0.9994706511497498	Справочные системы Доступы	11
просить добавлять оперативный память в связь с долгий работа пк и не открытие некоторый файл для пк am109288 пользователь azhezhel action media ru	4	Другое	0.9998736381530762	Рабочее место / компьютер Установка	4
просить дорабатывать в короткий срок синхронизация из база издательство во весь остальной быз справочник упра статья расход	4	Другое	0.9999988079071045	1С Доработка	4
просить заводить новый персонаж в реактор веб арм редактор	4	Другое	0.9999958276748657	Школы Задачи	4
просить загружать в мастер договор доверенность для ноча одпо актион мцфэр	4	Другое	0.9999897480010986	Корпоративный портал (Bitrix24) Консультация	4
просить заменять не гарнитур не работать один ухо	4	Другое	0.9999833106994629	Дополнительного оборудования (гарнитура, принтер, сканер) Ошибки	4
просить из договор договор 455793116 от 21 07 22 удалять рябов	4	Другое	0.999818742275238	Корпоративный портал (Bitrix24) Ошибка	7
просить назначать добавочный номер сотрудник лейковский наталья павловна	4	Другое	0.9999775886535645	Телефония Доступы	4
просить настраивать возможность прослушивать звонок в арм комп yar005	4	Другое	0.9999749660491943	АРМ оператора (SD) Установка	4
просить настраивать камера для скайп на компьютер yar 013	4	Другое	0.999994158744812	Дополнительного оборудования (гарнитура, принтер, сканер) Подключение	4
просить настраивать корпоративный зум для федюкович мария mfedyukovich mcfr ru она нет в список пользователь	4	Другое	0.9999793767929077	Рабочее место / компьютер Подключение	9
просить настраивать на портал всплывать окно уведомление при проведение процесс редактирование сотрудник или повторный прием сотрудник о необходимость проверять правильность информация в карточка сотрудник о цфо такой уведомление должно появляться когда у сотрудник при редактирование меняться юр лицо и следовательно появляться новый рабочий период появляться данные о совместительство или наоборот заканчиваться период совместительство меняться должность меняться структурный подразделение при добавление рабочий период например трудовой договор после ученический или трудовой договор после гражданский правый договор при повторный прием восстановление сотрудник на портал	4	Другое	0.9997374415397644	Корпоративный портал (Bitrix24) Доработка	4
просить настраивать переадресация с почта events gd ru на почта rvkapitonova mcfr ru это адрес мой коллега роза капитонова	4	Другое	0.9999977350234985	Электронная почта Подключение	4
просить обновлять skype спасибо	4	Другое	0.9999889135360718	Программное обеспечение (ПО) Установка	4
просить обновлять скайп комп am00408	4	Другое	0.9999990463256836	Программное обеспечение (ПО) Установка	4
просить обновлять скайп ам00533 добрый день	4	Другое	0.9999984502792358	Программное обеспечение (ПО) Установка	4
просить обновлять сстро am 102147	4	Другое	0.9999978542327881	Программное обеспечение (ПО) Установка	4
просить оказывать помощь в настройка рабочий место ws am 629 сотрудник зябин виктория михайловна id 120457 vzjabina action media ru необходимо настраивать аутлук помогать авторизоваться на портал	4	Другое	0.9999849796295166	Рабочее место / компьютер Установка	4
просить открывать возможность закреплять клиент менеджер заварзин илья викторович	4	Другое	0.9999881982803345	Единое Рабочее Место (ЕРМ) Доступы	4
просить открывать доступ к телевизионный монитор с показатель менеджер устимов дания рашидовна	4	Другое	0.9999973773956299	Единое Рабочее Место (ЕРМ) Доступы	4
просить открывать право в арм руководитель группа михаил правдин необходимый право оценка прослушка звонок самара и ульяновск редактировать через личный кабинет адресный книга работа с мультикомпания пример правый бондаренко андрей сергеевич	1	АРМ оператора (SD) Доступы	0.999966025352478	АРМ оператора (SD) Доступы	1
просить переустановить power bi старый версия выдавать ошибка	4	Другое	0.9999977350234985	Программное обеспечение (ПО) Установка	4
просить по группа компания пин 5410158201 пин 4145698601 повторять выгрузка с 1 январь из 1с ута в 1с бп только документ запас склад инвентаризация товар на склад оприходование товар списание товар так как клиент вносить изменение в прошлый месяц	4	Другое	0.9999986886978149	Главбух ассистент Ошибка	4
просить повторно предоставлять доступ к клиент уайт дентал клиника пин 6261222201 зуп и бп сафин хамзия	4	Другое	0.9999974966049194	1С Доступы	4
просить помогать входить на ноутбук rzn 122 под свой учетный запись в ноутбук вводить паролья логин и ничто не получаться	4	Другое	0.9999977350234985	Корпоративный портал (Bitrix24) Доступы	6
просить помощь в подключение домашний компьютер к конференция в zoom	4	Другое	0.9999964237213135	Локальная сеть, интернет, WIFI, VPN Подключение	4
просить починять арм нет проходить входить звонок	4	Другое	0.9998220801353455	АРМ оператора (SD) Ошибка	2
просить предоставлять я доступ к id2 и доступ к сегментатор br br для отслеживание данный пользователь в заявка https id2 backoffice action group user index br br https seg action media ru user info index email	4	Другое	0.9999901056289673	Платформа ID2 Доступы	4
просить предоставлять доступ ilnitskaja action media ru к пространство регистрация укд и сопровождение статья из пространство https conf action media ru pages viewpage action pageid 55312459	4	Другое	0.9999707937240601	Confluence Доступы	4
просить предоставлять доступ в база srvr gba app3 ref cl5267145501 ск алкорый для aaefimova action media ru	4	Другое	0.9999967813491821	Главбух ассистент Доступы	4
просить предоставлять доступ в база 1с предприятие клиент пин 6505253101 профлак пин 6505253101 гаев ф ф пин 6814869801 будущее доступ в 1с логин velichkina action media ru пароль 13avg09	4	Другое	0.9999970197677612	Главбух ассистент Доступы	4
просить предоставлять доступ для полноценный проверка пользователь по продукт генерирование ссылка автовход	4	Другое	0.9999932050704956	Платформа ID2 Доступы	4
просить предоставлять доступ к confluence	4	Другое	0.9999756813049316	Confluence Доступы	4
просить предоставлять доступ к горячий линия для выполнение работа в система промбезопасность	4	Другое	0.9999681711196899	Горячая линия Доступы	4
просить предоставлять доступ к папка hq icfed com dfs video_obratnoi_svyazi_rgp новосибирск nsk 101 103086	4	Другое	0.9999227523803711	Сетевые папки Подключение	4
просить предоставлять доступ к пин база зуп и бп 3324030901 конструктив логистика sryzhova action media ru	4	Другое	0.9999967813491821	Главбух ассистент Доступы	4
просить предоставлять доступ к почта сотрудник чернышев надежда вячеславовна id 63259 n chernysheva action press ru	4	Другое	0.9999960660934448	Электронная почта Доступы	4
просить предоставлять доступ к табель рабочий время сотрудник отдел корпоративный продажа xsud в связь с увольнение руководитель отдел корпоративный продажа	6	Корпоративный портал (Bitrix24) Доступы	0.9999901056289673	Корпоративный портал (Bitrix24) Доступы	6
просить предоставлять доступ мой сотрудник кобзев алексей hq ankobzev к вклад в арм личный кабинет работа с запись разговор	1	АРМ оператора (SD) Доступы	0.9998995065689087	АРМ оператора (SD) Доступы	1
просить предоставлять доступ на чтение подобный пост https home action mcfr ru company personal user 27912 blog 712478 сейчас выдаваться недостаточно право на просмотр сообщение	6	Корпоративный портал (Bitrix24) Доступы	0.9999755620956421	Корпоративный портал (Bitrix24) Доступы	6
просить предоставлять доступ по крепление клиент за себя менеджер иванова ксения александровна kse ivanova action press ru vld 309 группа финансы событие фсс jobcc_np_fcc 2042972823	4	Другое	0.9999768733978271	Единое Рабочее Место (ЕРМ) Доступы	4
просить предоставлять я доступ в зуп для клиент первый стандарт пин 5303784001	4	Другое	0.9999978542327881	1С Доступы	4
просить предоставлять новый гарнитур сотрудник бабенко андрей служебка в прикрепление	4	Другое	0.9999562501907349	Дополнительного оборудования (гарнитура, принтер, сканер) Установка	4
просить привязывать шкафчик к карточка 9 этаж стол 137	4	Другое	0.9999978542327881	Дополнительного оборудования (гарнитура, принтер, сканер) Установка	4
просить рассматривать вопрос закупка два компьютер для новый сотрудник редактор система бош хисобча рустамов акбар русланович и техредактор бисенбаева гулистан	4	Другое	0.9999489784240723	Дополнительного оборудования (гарнитура, принтер, сканер) Установка	4
просить сделать я владелец группа на портал https home action mcfr ru workgroups group 772 ап гпнк_ульяновск 1	6	Корпоративный портал (Bitrix24) Доступы	0.9997112154960632	Корпоративный портал (Bitrix24) Доступы	6
просить синхронизировать по клиент волков ирина климовна пин 4877686101 база https uchet gba guru cl4877686101 ru_ru с база ута клиент с 23 06 конт лицо волк владимир александрович 89212152767	4	Другое	0.9999961853027344	Главбух ассистент Задачи	4
просить сотрудник антошин светлана александровна 8755 балабанов мария сергеевна 8917 глушков ольга александровна 8915 глушков светлана александровна 8914 громова нина алексеевна 3448 качалова виктория александровна 1145 кашкин ирина олеговна 8910 морозов ксения сергеевна 5282 пысин марина александровна 1979 настраивать скилла аналогично как у зыбин елена анатольевна а сотрудник дегтярева регина андреевна 3919 евстифеев илона гарриевна 8763 кулянин роман андреевич 8702 потыков людмила викторовна 8787 шмонин анна александровна 1215 настраивать скилла аналогично как у фризный светлана викторовна	4	Другое	0.9999415874481201	Телефония Доработка	4
просить сотрудник моисеенко гульнара александровна выдавать доступ на исходящий звонок	4	Другое	0.999990701675415	Телефония Подключение	4
просить устанавливать cctray на компьютер team viewer id 746 189 873 pass wttczejd	4	Другое	0.9999990463256836	Телефония Подключение	4
просить устанавливать power bi на комп 05753	4	Другое	0.9999979734420776	Демодоступы (ДД) Доступы	3
просить устанавливать на компьютер ама 00130 под учетный запись hq atevosyan пароль fyyf1234 программа статистика	4	Другое	0.9999980926513672	Рабочее место / компьютер Подключение	9
просить устанавливать новый монитор размер 24 дюйм в количество 4 шт 1 2 монитор для рабочий место 11 з 024 забирать старый 2 1 монитор дополнительный для рабочий место 11 з 029 3 1 дополнительный монитор для рабочий место 11 з 028 с уважение менеджер образовательный проект людмила буланов	4	Другое	0.9999943971633911	Дополнительного оборудования (гарнитура, принтер, сканер) Установка	4
просить устанавливать программа https www ammyy com ru downloads html на компьютер ам110633	4	Другое	0.999997615814209	Программное обеспечение (ПО) Установка	4
просить устанавливать программа lightshot для редактирование скриншот экран на компьютер am 00130	4	Другое	0.9999983310699463	Программное обеспечение (ПО) Подключение	4
просить устанавливать хром на ноутбук сотрудник yar 042	4	Другое	0.9999982118606567	Программное обеспечение (ПО) Установка	4
раздел видео в версия вип и плюс не отображаться содержимое	12	Справочные системы Ошибка	0.9999500513076782	Справочные системы Ошибка	12
ранее создавать обращение 21904175 по медленный работа пк мало мощность для выполнение задача руководитель просьба посмотреть пк на характеристика и давать ос какой пк мощный на какой быть работать быстро система klg 149 klg050 klg066 klg065 klg156 klg 057 klg162 klg 082 klg096 klg146 klg 097 klg 032 klg 055 klg 054 klg 086 спасибо	4	Другое	0.9999487400054932	Рабочее место / компьютер Консультация	4
редакция главбух говорить что api https service 1cont ru api v2 advices privilegies пример https service 1cont ru api v2 advices privilegies inn 7715670503 __at b69adb98 434a 4336 84c5 579bf81f9346 subsystem glavbukh 27 inn 7715670503 __at b69adb98 434a 4336 84c5 579bf81f9346 subsystem glavbukh отдавать мера поддержка по контрагент а не по компания просьба поправлять	4	Другое	0.9999972581863403	Проверка контрагентов Ошибка	4
с 1 июнь очень много спам в почта блокировать каждый отправитель не помогать	4	Другое	0.9999984502792358	Электронная почта Ошибки	4
с момент переключение подсказка на новый версия эластик существенно упасть статистика по переход на навигационный подсказка нужно обнаруживать и починять проблема предположительно проседать скорость и отъезжать часть подсказка по журнал и форма	4	Другое	0.999991774559021	Поиск Справочных систем Ошибка	4
сделать пожалуйста демо доступ до 01 11 2022 к vip 1otruda ru и https vip 1prombez ru для ann942 yandex ru	4	Другое	0.9999923706054688	Демодоступы (ДД) Доступы	3
система завуч не находиться документ 37 модуль mod id docname 37 228 практикум как справляться с волнение на итоговый собеседование 37 232 сценарий торжественный линейка ко день знание 37 745 сценарий обучать тренинг для наставник 37 748 сценарий классный час день весна и труд 37 749 сценарий классный час к 8 март весенний мозаика 37 750 единый классный час россия и крым 8 год вместе 37 751 сценарий единый классный час старт в вечность 37 752 сценарий классный час 140 год со день рождение корней иванович чуковский 37 753 конспект классный час игрушка военный год 37 754 сценарий классный час война испепелять год 37 755 сценарий классный час день пионерия 37 756 сценарий классный час ко день славянский письменность и культура через век нести свет 37 757 сценарий классный час семь я к международный день семья 37 759 сценарий классный час я и мы 37 830 сценарий еженедельный организационный линейка у этот документ в поисковый индекс отсутствовать привязка к раздел издание в реактор быть привязка к издание завуч и к раздел сценарий документ быть на бой и открываться в раздел сценарий возможно проблема в привязка к раздел сценарий что то где то в поиск не прописывать другой документ 37 модуль привязывать к раздел по умолчание проверять несколько поиск находить они в раздел сценарий https vip 1zavuch ru scenario found isusehints false phrase d1 81 d1 86 d0 b5 d0 bd d0 b0 d1 80 d0 b8 d0 b9 sort relevance status actual	4	Другое	0.9998300075531006	Поиск Справочных систем Ошибка	4
система снова не загружаться http joxi ru y2lwyvjtxk98bm	12	Справочные системы Ошибка	0.9999542236328125	Справочные системы Ошибка	12
снова здравствовать теперь я очень необходимо подключать принтер	4	Другое	0.9999986886978149	Дополнительного оборудования (гарнитура, принтер, сканер) Подключение	4
событие_лида_бсс джоб cc_np_bss просить выдавать номер сстрэй и настраивать автопрозвон для сотрудник ученик воронежский филиал ап_нп_сс_воронеж_ученик лысов андрей антонович золотарева полина андреевна иванов егор валерьевич петрухин лилия витальевна	4	Другое	0.9999967813491821	Телефония Подключение	4
событие_лида_бсс джоб cc_np_bss просить выдавать номер сстрэй и настраивать автопрозвон для сотрудник ученик воронежский филиал ап_нп_сс_воронеж_ученик уваров ангелин алексеевна id 122435	4	Другое	0.999996542930603	Телефония Подключение	4
сотрудник зыков не мочь совершать звонок из ерм кнопка звонок неактивный просить оперативно исправлять	4	Другое	0.9994220733642578	Единое Рабочее Место (ЕРМ) Ошибка	5
